User_ID,City_ID,Gyms,Local_Services,Monuments,Museums,Parks,Restaurants,Swimming_Pools,Theatres,View_Points
2,180,4.655724298576597,0.9761584972214449,4.842546875909333,0.2308538278512623,0.5335167458658874,4.000709555586742,3.2126547522278237,2.556264796929046,3.959436967463514
2,39,2.4083790190440038,2.085886230846196,1.9928415415650829,0.11628430405220491,2.589781758882139,1.8859046949391174,0.07034607473237031,3.9628412520975864,3.2440301147644646
2,195,1.8421756549523476,1.8810230431174628,3.1058023114380173,4.429027046982634,3.8380441692024494,1.854557118304308,2.6875525108850513,4.500125334429802,2.373551748179164
3,52,1.3189625768871327,4.000044860225362,1.4604494397978574,0.8684499303646004,0.7572351472232169,1.767483340368804,0.18438378916990572,3.32565195576024,4.067811429799828
3,54,2.3355955126108867,2.951085766430095,1.9432180867107451,1.9418812912538468,2.234583360161274,0.7869093209089795,0.657945722757664,2.737597132253887,0.6023961942628525
3,190,4.115566493069832,1.078191683998579,0.29251144681594343,3.4943464248111447,0.6487556255871213,0.7660511307560369,0.11339752849039986,4.4484968254269415,2.8403777874970815
3,81,4.56717832239331,0.7691916006252691,0.7702353106924786,0.1680987775881776,1.2784090423587928,1.994040180773669,0.2118988599711552,3.0435928393831366,1.9250474811033635
3,15,1.3340318018934734,1.7166543716901588,1.610440076506715,0.16789697498652278,1.307147963184544,2.868727118502681,0.6460789557954011,2.3705884426262718,4.992465415997376
4,180,4.9225373853512755,3.8416476287825936,3.44176675830721,1.3162904490715288,3.9432512767032577,1.2103907245334504,4.317793937469019,2.829810738764577,2.5497361531235874
4,4,0.7767169543690217,1.6151008287294544,0.6175221064516268,4.4659793682001645,4.526663967423318,3.144599636398259,0.9231367616502578,3.774337759365673,0.4726402512517608
4,126,4.02113634288294,4.910812612363854,3.9405074936859927,1.2761351591879622,4.806805461877598,4.57542406269385,1.8153585432681896,1.7170927072926223,1.4140024999537404
4,165,1.9582292681938929,4.7271177585814526,1.557334690464645,2.9367411193166495,2.5874126100621693,3.777308183570105,1.0846956169839095,0.9421338346435698,3.1192197079377344
4,175,4.453970757651145,3.889392931635664,4.130191559217265,2.8802443813318996,1.5882702003850946,4.117615259269682,3.0883270955219437,0.4451793793780251,0.5285554433542422
4,36,1.0559396140158266,4.671472789206371,2.718066790439207,1.3810827107606527,3.260186758955948,4.288210748376095,1.5799669192508863,3.3881452035405797,3.3203015377849936
4,187,0.10554875534565578,4.976574902277241,0.03615389980879624,1.898888089923954,2.1126808350823376,4.3971773999012145,1.585806753436022,2.6073996313057615,1.4294346779518308
4,19,0.0162043922616828,2.531031890796998,4.137548948138409,4.502188776455072,3.2502982894214085,1.5954217373370354,4.8444384735765595,0.8718409938100119,0.097368168299094
5,105,1.167017967471946,4.024486510370493,4.056627839754289,2.2952307154590637,4.142865878597024,1.4798786505409078,4.86105445288257,1.3461014862219551,4.653158120840047
5,94,0.8958337575563791,3.9783268606880413,2.150110275326332,1.1963490929802179,0.965053945814659,3.622741239788905,2.1955985114024967,1.049914761555863,4.956919854916929
5,199,0.772434264062502,2.8451513580695575,4.526520030820529,2.7969358895607765,4.078817835227575,2.6127877065738865,3.735846880937423,4.69951066972533,0.1765513221136189
5,114,3.0110687955009534,3.4468390830348583,3.4549036141134994,4.091617292362525,4.982447787759572,0.12560605954866189,2.181933019491358,1.6295557691635554,2.585738920386511
5,32,2.7756234700858906,2.7267291948430525,2.4234013211724,3.095531441501596,1.4365119812926708,3.2110751237530133,1.4758327087071694,3.4348382137627356,3.5365070710901367
5,161,1.6775880678604422,3.285182834109462,2.3562367124467616,2.4583277599230122,4.407388679337647,2.593835991743469,3.1629905361311743,3.986312488462942,3.0993027300600566
5,108,4.83064976444822,3.300697016947872,3.5249567216406645,4.806782154643053,2.3012615036041586,2.6076791135898816,4.141981588921585,3.346652589641983,3.3404740295615825
5,200,3.0557815128180623,4.044615613096553,2.968397376001976,1.8436970232381478,0.051944780187283546,0.9711206927219512,1.7633072891298207,0.06708810547672417,0.44160223638050444
6,11,2.718689822253271,1.035264037738028,4.74281326720786,3.207655508297813,3.444283292141974,1.9172559382261904,4.567566049067067,1.821614822201039,1.6195640755615415
6,132,2.9931913340303655,3.177260030218372,2.4895176150000973,1.4259681215714093,4.504648460635071,3.6337713390448423,2.606015117642527,4.479868684351388,4.655340314132398
6,99,1.425877521850421,0.6450653236632964,3.840301346305947,4.34924159897596,2.752683260294533,4.961915994182602,0.17713588166897998,1.0517788689750214,2.6944196189298886
6,144,4.514187020060028,1.5810469754318963,1.3949419359310449,4.953048609001209,2.0932813896509943,3.2309174828089304,4.231238613626526,4.074885808039516,4.166800717845321
7,64,4.89186992197331,3.23307906805905,3.6870757202247617,4.947057800482052,0.7176260447455812,0.5901596526552533,0.025755608179720002,4.64333704232883,4.942690150586529
7,21,1.3032719985624457,0.8037712791357288,0.17265638928659177,3.861496336522752,1.2350425427659988,2.78257049960056,4.088991394064477,2.9632059281653955,3.1675502741650288
7,29,4.65482272113661,4.654166627824459,1.152254161584395,1.7732902750725392,2.0263893157182093,4.607985763145133,1.8255104091096852,2.162305803966002,2.3741627212266474
7,174,3.681844870626077,2.5999631379965678,4.410298945736555,3.556173155852909,2.483067824247142,3.5289206911885733,1.9503976135770569,1.3161386637976957,3.400354380436186
7,142,0.7147485410410376,3.2221231573464406,3.0309329475526328,2.2348575702789466,0.5892654223808358,1.1644901333949453,0.5061118708934947,2.820845155108214,3.692126792533021
7,170,3.083882742453828,1.3780789675030491,1.2986257173716143,0.01867914322903952,1.1225675236111166,4.231321830363919,1.509319019378748,1.6711762660300966,1.170958449044384
8,70,3.249978067425585,3.1241429736079294,1.1127515398627763,4.418062451649743,3.2444749355575055,2.221505855807817,0.9810168583223244,0.04568886500289915,0.6910786225404303
8,188,3.1040396590148815,2.5291000903485865,2.9789904271606096,2.5303590411859216,1.5389178714812384,0.6908683046883957,1.570867252354316,1.042760153871708,1.285777192594888
8,79,0.6803601437476037,1.3979740286799864,2.057308768641617,2.957555891356523,0.4774888858055548,2.137951675561996,4.348005803171612,4.708160815749353,4.328243962264761
9,117,4.177545996186701,3.5101610150752465,2.424821246946977,4.000897408752839,2.9811820403309324,2.0475458543925735,0.5469386535489984,4.436969341949081,3.477169665690197
9,45,3.186761604612756,4.863226652420224,4.441124949393827,4.483584866682863,4.418103436296985,2.627107870591882,2.5246338134294914,2.588263189315476,4.306629071372848
9,122,4.069731061040498,4.551042685266466,4.566755009865947,4.4412736904153025,2.051578143250369,1.6518435699093947,4.344175383225066,0.7637626300154216,1.2604394653435713
10,182,1.9721817314316448,0.6636592636379923,0.5011401909053409,4.497849129478837,0.4883322404598772,2.2213524631217147,2.204323105592793,3.912685010059522,2.8260993661785063
10,172,4.628043689728884,4.736198752063566,2.541483217471292,4.959023114378365,3.7618318374597957,1.517886895126922,4.787571240319403,3.4772850054744975,1.4885047990055185
10,121,3.7143713567369807,0.8010515286551095,3.655442992655848,1.6917855054995978,1.9000100538261144,3.6421724483787083,2.017412289271377,4.0807958846057915,2.654602950746685
10,112,1.8557480539221132,0.9199447807398314,1.2792146653851861,1.9920806494512688,2.156009309500224,1.2959919370085689,3.924608911017513,0.6238107474828053,2.257113339748646
10,13,1.577189573374409,2.0204202158541267,0.7321305132936584,0.4581035762449903,4.776563295566964,3.0961804978199843,1.4552231836483043,4.971549568371315,3.052832780205328
10,159,1.4941990987242044,3.511982395409186,2.746933728965094,3.864973970924392,4.825371155887177,4.242009895256379,1.733762533036709,4.754705939271392,3.7535311671375164
10,55,1.4878806773120734,1.6462990354816642,1.2333706837256626,4.581832768233413,4.841854039022796,0.9800427001709722,2.576801030775577,2.200530662568521,0.568406703120638
11,101,3.7772953532910716,2.0494529607867524,4.586156173824185,2.2127354330994504,2.265540512224209,4.944661833299086,1.932363384123983,4.828319757634043,2.784002154955786
11,36,1.7942598520355229,4.151306160741639,3.6274799007588685,4.698598143959474,3.5760573003132152,4.650081727668133,3.6470644729761883,0.07938370263389838,2.785242822997848
11,108,0.845656705505074,4.074003640717599,4.293241434551124,2.976669386258348,2.0645917431210896,3.729985770966902,4.103973332880306,1.6449332765326297,3.5981634998519048
11,122,4.374791909922714,1.8419803199172042,0.8774468261638357,0.8158176645382681,2.7918244108875303,2.7062666790174243,2.4210160010633275,2.643524370381875,4.975209350094599
11,134,0.7325105715052954,1.0549052177298117,3.931093044578304,2.3629024520136834,2.5932776908328465,3.8481259618287247,2.5283567215687652,4.100541392441292,4.335659284035951
11,85,1.8859656916348277,4.74201906375027,3.0318389285392233,4.852632768589681,4.278172365683966,3.674560344745936,3.8934672953362397,2.313079109216827,0.10409233701969944
11,171,0.9761748022173145,3.410266480048727,2.6518317784000347,4.253621065573988,1.6807704619259645,1.6795662382848586,2.40405046567714,2.745642819519287,3.782365401722863
12,169,2.9032760486775215,0.5995440880332226,3.791996451630943,1.2923898023195006,4.719331166661949,2.370226609682976,2.5150414819871743,4.102294615158307,3.1247537300798505
12,32,2.108046479885539,4.720680146419063,4.975777006696139,1.2717155558934157,3.9361440553858777,1.4488121968235674,0.0939066507443942,4.290022392038123,3.0741206281957405
12,163,2.5923616426936498,0.9835590803372629,4.174153939081239,3.7182855497549703,2.177525381427409,0.8783695090022026,1.5554142037918046,1.909175304377364,0.8596713052755844
12,17,4.851224123275159,4.6581133194791775,1.4321079463572022,2.8826793136737576,0.12130115193102087,0.5693570280290794,1.0289902279778707,4.767919069154244,1.2249443587639748
12,86,4.2988244209648165,4.3694044900324505,0.9877826719071342,4.81121646593793,4.0572347205710155,0.56553654370115,2.657577466299228,3.0751385617242724,4.35342539228618
12,179,2.718913399498021,4.547011481875603,2.8686282844781372,4.314823144503677,2.3834857506932536,1.35733373577041,3.3637962668824732,2.402463650294523,4.5720841277482425
12,109,1.0284845279769024,2.2318630196074856,1.8600584811661924,1.7460106471679544,0.9392810416124547,0.5443488566044108,4.566818927513055,2.484045065368355,2.9324147512615726
12,51,1.8863371949012409,3.312875547229514,3.1386897851535593,4.851261609223043,2.1004352790163363,0.8312156501291079,1.277184309332241,1.9579650057332159,0.619608415085075
12,196,4.952373043842351,2.8753568587550427,1.9070356262796861,2.7258533412680053,3.624248467435141,2.5568247628202574,4.887364332208851,4.346654398236633,4.104583552267745
12,152,3.024263060930714,2.76165651972113,3.5597835437579888,3.983679978411599,2.602831890113197,4.573746832703248,3.951000486797386,3.2416251746536906,2.9994510943934074
13,175,1.3293548263940598,0.28525990739761253,2.227851193477786,3.613230215386264,0.21106284185097246,4.068814409084519,0.4134149118229352,0.5674325812577607,4.280684513303221
13,125,4.992393164884655,1.8544745547628905,0.4506227406317864,2.9635441955245034,4.2232468130084735,1.8371086546007414,1.353999685471824,4.512011311716048,3.927565970297586
13,126,2.466031630213748,0.45206363809369043,3.3013457709466105,0.16153387304487066,3.4440442268714735,2.4159257238872773,1.2725916798264458,1.4994707775609424,2.7538399227526056
13,61,0.8153923791914519,1.1118401737308703,2.323740435397239,1.8092090029783159,0.5929877385868165,1.0138712818230067,0.6200796268364495,3.673665080366069,2.718060616788403
13,151,0.9410001899670156,1.7945109578141856,0.20685274653633123,2.993779234736075,2.2699414266710805,0.7414068087485576,1.2525603396245573,4.9653504898147425,2.8830849686292437
13,29,2.0721527821804893,3.3343196470955156,4.135969362112657,0.4976769651752766,0.6189464143679302,2.8548464524702712,4.523043489894872,2.4119802614611303,2.302003045130261
13,184,2.212121960006512,0.11938302910139587,1.91831930032976,2.2377018612159123,4.451585717312728,3.00527260028302,1.6901671140489833,0.9022588798641135,2.4995983381446236
13,177,1.8208827045194431,4.221028846429212,4.276857568408642,1.4203957131079337,0.260823208045568,0.8610064278540991,4.969804425933255,4.521410746444817,0.8282573947447114
14,39,2.342576901213493,2.4164125474902147,4.910521180894023,2.965671203933667,4.484970309254346,3.385817716266276,3.6272128215276127,3.078814441445503,3.153613487998459
14,114,4.716126144145929,1.9279624707801513,3.8006368162429345,1.7434647117260256,3.9994284716878,3.3357650902417904,3.6570733435485763,4.608627959420503,1.8584319443917168
15,45,2.7368457079232655,4.191946310263079,0.9372268800497213,1.0604593860890104,0.12368038632877554,3.952580006906662,2.422174103308607,1.8063494266782487,3.341031863656205
15,50,0.02435026176021815,3.6101575033775966,2.542520231090004,3.495410319625157,3.121410758415009,1.1062641276793006,2.1570145085479013,3.7914489907059763,0.2593595911271873
15,156,0.7791026886865055,2.547861336748431,4.9222125211732894,0.93748815664421,2.4494016267593475,4.178841239984925,1.3063555901827977,0.9705316627924032,2.1322260254274266
15,31,4.6340462096879245,2.3459741996655588,0.6898049068603629,1.4022606949194167,1.0896870961151772,1.958187077131976,0.09601623334565601,2.040560306832548,1.6055284128590597
15,164,1.3940754639692732,2.037676922465701,3.2653926190971623,4.840805284857381,4.344797855810139,1.6023873085347966,3.6734833039314676,0.4239747780479747,0.4395237869668911
16,31,1.9613760340157993,0.2739500863898203,1.8421120839620153,0.2515882066842595,1.6127544777014835,0.27239597967562645,3.051019155293556,1.6074233809619665,3.466343716176772
16,131,3.6900334932874452,0.48178397885717983,1.176578283939892,2.4216885311068106,2.142916193207283,0.2353210577813697,4.347387708685786,1.2556345393414226,3.9028538038176737
16,27,2.8705119877361747,4.7014578050564975,2.813175492444496,4.428003115919726,0.4271088422517949,3.1991913925482556,1.3420057794718825,4.615918359693135,1.2390830827388466
16,70,3.7634774347391,1.0626469754409102,0.2434151499734133,4.515803612854184,0.6630400989140928,1.3201341981417962,0.7649021106278653,1.8533369971821307,0.12290066734208238
16,52,4.166260982538242,0.18626673300104757,3.437601488037111,0.31553103911480196,2.1889689838906436,1.6476689247749894,3.556888497146378,0.6096430426191368,2.542027586002675
16,94,0.03955435872786073,0.3610940513666022,2.335664474141366,2.8971480235721025,3.4555137045461013,4.0851423757444945,0.7209873553477525,0.5840398869767072,1.1320492662098185
16,185,2.0206836225079314,1.0260285715125284,3.8336631251618147,4.684009239561863,0.09583816314516769,0.7939372037008746,4.506625288411005,1.1880664587731449,0.47581665826181785
17,15,4.7327345094108155,3.149611756185994,3.847410770801298,0.008000313648725554,1.2447320428172004,1.7386588321288872,3.786198765927446,3.7954221970043536,2.386818631283595
17,175,1.4622679456658727,2.8702421816433783,1.2038132928578782,2.0895148880479315,4.665370863621059,0.958025811084337,1.5399950181256827,3.6700164173659138,4.931304147691456
18,68,2.599066678588118,3.721083283543987,1.000585229146077,3.5653519884058626,2.936075580233106,4.442447742956582,2.536439138913673,1.7337775451338726,4.9474099993762675
18,117,4.007300240676848,1.4660494130978612,4.9208958537727465,0.12558147870211478,0.3242653391066197,2.043189755021709,1.6102478925251396,0.626472449038144,3.1094079722205095
19,201,1.5384868291871916,0.35275088877901817,0.6395913917995372,0.8071942101803792,4.069139700525667,4.445893969786557,1.9684934854246823,4.524344827107844,3.412827675684254
19,14,1.6951663251742555,3.501977423340416,3.33004209264599,1.7815590357972433,3.0321676661718078,0.6725480812082657,3.947876083602842,3.4635441013713435,2.926992373787618
19,36,0.9806797888721952,2.5189649989760063,4.850771722865385,0.2221557788314571,1.7580042304209624,1.8753560901066968,0.30262734399327973,1.6420908344288017,1.442431844686356
19,178,2.2455270148064836,0.9832795528482796,2.7741642725599447,1.1621470049596665,4.072139964605887,3.7771533437573535,0.013925976056343714,2.1538366638183355,4.337901938899563
19,12,1.540668939590986,1.9989414457300325,2.872471655879571,4.6940458275705135,3.1101728310260808,4.040379732979029,2.363111107655655,3.374595361208721,2.659321094657786
20,79,1.440257578518767,4.174642422696426,2.9519715953390597,4.865740031497147,3.7331292334231825,2.1347714804348987,0.9537249841661355,3.9442028076142504,0.9444216010426676
20,204,2.468377452611498,2.1041989147185998,1.3624623324434715,0.27832752145452333,1.1961448456529278,1.9259768796696197,4.137744721213829,2.539469884800325,4.643998879140482
20,176,2.709617905030007,4.736631719300616,3.6636272265614203,0.5594958617369428,1.4808085429085438,4.589680359865457,3.215188898713801,4.635494335526864,2.0852265937826138
20,104,1.3446400463904413,0.2702994969635131,0.23180639915215573,2.803319405545798,1.9408947537170163,4.340798504522131,2.016416501848115,2.6674501489083484,2.8726151181962214
20,84,1.6901591788624382,0.10735421781231325,2.500527670335754,1.8565941582521106,1.021450216938062,3.6644361640666254,1.7548809548167537,2.870491520180283,2.821443426645505
20,177,1.204805741482176,2.0811600932782977,4.692315659565271,2.615484276266517,4.435360085181376,0.7945053683595882,2.991169433354152,2.86463671333978,1.295817209664674
20,190,2.089672859420591,0.4249285923015461,3.046202161805115,3.461939688354925,0.9974830945261182,1.746699048302192,2.338765657385019,2.0997894780117017,1.1320906681610243
20,194,2.6865381333286757,2.5876602254358705,0.7950591653439049,4.717544530884435,1.5474838788930878,4.225916417236434,2.9217318764770557,0.04026675653127254,0.8027789253777468
21,32,2.5301202031421366,0.5382615246592581,2.995643295229779,0.8992930284082551,4.318987099263494,4.518671814287959,1.1401234268800415,2.8462108190991824,4.5186487716262755
21,55,1.991519542627516,4.081603368569225,1.4042458802858915,4.798537677175372,4.0589770784559756,1.4890635517511153,2.648745693045912,4.246138448723271,0.15990920374078454
22,76,2.7898033976331504,4.070049550468365,3.202384983091502,4.117630672940521,3.4188723875041176,3.7054039038959248,2.5616716267143453,4.169765920479099,4.885770042460491
22,159,3.5145005108533027,1.251180506847941,1.0193756249100998,0.4988333858036964,0.4318727432659203,4.967655864366413,3.4575518693775003,0.5203785280905548,4.93989264982843
22,207,1.8175713022409379,1.5817084868375848,2.0478645118645633,2.6704142273922105,1.4919529328185028,3.8735610191744496,2.8873164954729895,0.5126313066019905,2.5521840973705956
22,171,1.1015971713236112,4.53426116613566,2.9780093843453774,1.5973075745990224,2.9314702151236838,1.8820189297773793,2.473176313324767,1.3502998891871942,2.9678704182883693
22,147,4.134697131177834,0.5900820910557919,2.315234526442127,0.30569095189689144,3.411174808203562,4.034707597969575,4.813918708533349,3.1248799131469447,1.7187157627922907
22,200,3.6708891332853955,2.026324217516642,0.23339856422712968,4.880814422032049,4.018657890332969,3.627673426795291,0.5942011103136197,3.0318040664247596,3.9629860363919827
22,108,1.5810705915159566,1.9042797782007486,1.3861128850396294,1.4634201591736677,2.3948771336401586,2.6773130114801855,3.4479534217132817,4.002509773352657,3.2996612404632253
23,28,1.2513916936052976,3.7663654865729166,0.038691636130227525,2.711369695692486,0.26260987818696735,2.2240791500150303,1.3967956551409355,2.717750574118225,2.9125629498337275
23,48,4.464086724080288,0.4234542789810486,3.9356143228936293,3.0303835492373263,0.44106461102233596,1.0356399350866763,0.4282807372217867,0.8967081408781691,3.6571774721069406
23,141,0.43250847653391544,2.078381976928598,0.5858770397174817,1.8240146314389731,1.8890508785926852,3.9306849742197225,0.11569725634773598,2.929270262546702,0.9607709004332876
23,210,2.8239665194988333,2.6122303301213163,2.7298921297494303,3.61629719140037,0.9835453806922306,1.4781535075574515,0.8792601302580583,4.75292845707764,1.89459837627177
23,148,3.6296939144979,1.0164444470119571,1.5149643764106846,4.079258303217662,3.1837184002424532,3.431475627929866,1.8102617641444874,4.207627032577363,4.14550600901428
23,129,0.11452486813372076,2.643431086820472,4.019416375265326,0.7486765363654285,1.1611994298044204,4.839077430939655,3.040793248200825,2.8647339531940634,4.377899320207839
23,147,0.8833880150567158,4.160652368862064,0.9362013928011048,1.699129753363529,0.6313928511760614,3.212683195433779,0.9447959988695931,3.92500275090286,3.868780434973129
23,84,2.89633800979475,1.835886941733722,3.785732205754622,1.3941067939988694,3.5564272434496145,0.3716604064142415,4.965112721142511,3.643332192748385,2.9680661296272692
23,207,4.023056673243068,1.7816957106435,2.6508015726707868,3.557048518193323,2.782133336808869,3.402872130629972,4.622720728277172,3.362028285154723,2.229706149793836
24,123,3.032040012661577,3.9960282536802447,0.34974948939725137,3.6183033159058446,2.944662197380673,0.8111376535219617,1.2073517437994803,2.112319122941748,1.7472165093411758
24,100,4.5870229009499175,0.4279465198665322,2.6820411688073746,1.7399627650816778,4.638945197439069,2.720564001013468,2.346617451706365,0.880833376627615,4.496917499404794
24,127,2.20257397948753,2.0590371899042244,3.0125508797620433,0.8305428439422374,0.5715026944549606,3.6108695626468896,4.817241487352976,2.9199694484320586,1.181972540878088
24,18,1.5343984238913704,2.646518267278349,0.5555290657372947,2.400827170655644,2.743080069246301,0.7266955545854326,1.6523145743831642,3.5708713938700725,1.807860658042832
24,166,0.5800885225933877,2.8504893244946885,0.6711289058927711,3.162261938375184,4.728091971175924,3.6951506054487213,4.120179856004623,0.40408143515438977,4.9450916422893085
24,201,2.9346244865602715,3.242662310945301,2.232653226412036,0.45522519929832916,2.112533433202395,3.012215660171345,0.3465273257950158,3.1031767387029725,1.2077981826596718
24,133,4.728400945850632,2.027499165037552,1.835947745133325,2.13145339751172,3.493580260957975,4.252162862380848,0.684174854103235,1.2613254557231306,1.6483499336661382
25,117,4.957162481788433,0.02282132388051361,3.353938896015121,3.4854616019815583,4.043007530975402,3.2849791672846074,0.15176709494267804,3.9996627157356954,3.069419459817965
25,49,1.083542694465246,3.4573856530603124,3.0885166923194096,1.2524380715859045,2.286821756034521,3.893206674468998,1.7931390041258295,2.401487296540399,0.5481687773533966
25,96,0.11851431643110366,3.455296250637683,4.824188393597025,4.258812350512421,1.8485187418381495,4.410026349643113,1.6966622660469155,4.00421331112979,3.4211840529102275
25,203,4.969708079523595,0.4918110116548152,0.06854807274161878,4.100126745529538,0.2804198893373966,3.0967434176420787,1.892314284059064,2.027546340966832,1.553648711133473
25,174,2.6874715712532415,2.2225337415994666,2.6870988507593676,0.9054818099027984,3.312530124342068,0.4069629389816415,2.5620981711776625,4.299469694397332,2.5366888843970363
25,2,4.234285418926527,0.9069414359565314,0.8373253002706305,2.1392926787668225,1.0405957723813515,1.9265330423679683,3.9570403223718804,0.1307586356294521,4.761246819970072
25,163,0.9386835421295564,0.8240345952953781,3.055582616338046,0.46817734195947147,3.400362416172667,4.606027062945283,3.0103147627369737,1.5477294174868295,3.752947540995449
26,180,4.9523020506257724,2.0945956729683424,2.513845542109027,4.384833393866262,1.814869295261592,3.6801656758315753,3.8606923237115573,3.306326247355251,2.931511096758931
26,74,4.0004178957379395,2.2140322228271287,1.7596441716583762,4.882193457354588,3.8176365191010095,3.9352533747696308,2.0837880928948764,3.9602057068910397,4.179501431093365
26,169,3.151091974448765,2.9327676448645956,3.2267379854689398,3.798107349831823,3.6067014727730786,3.4863587968121745,1.2154966247111005,3.754770368931142,0.5445830363295767
26,32,3.2060123262726012,4.795502217091342,0.2045286411142072,2.4689910898154506,4.927908352174697,1.0685141069375492,0.6708219572120983,2.218201719264315,3.5614231321833834
26,39,3.047828591175114,2.076599878444591,3.0419241599502045,4.0498346515763615,1.7738795813745822,4.126129547898924,0.13917254606900797,4.11629582976934,1.2757970712255051
26,4,2.3339672588999365,4.534292026057081,3.1404051298217373,3.1270871108929965,1.0245781476425235,1.9074653680040794,3.669198846787901,2.1175976555149987,0.5001324268967927
26,57,4.594371531681975,0.6140060315744766,0.11367696021608698,1.7129828231951034,0.007365448676676656,1.5245528179722618,2.8461493716990596,3.701925011586336,2.127181493122368
26,48,4.146797665164532,4.700195928698567,2.5540180310887495,3.4258282669600386,1.846757641576486,1.296723477764095,4.396241342847906,2.1136228184170402,4.937177045190616
26,110,3.1432290876707905,2.6543900959483975,3.085470800974374,1.2251239897669042,1.3359180762510987,2.796013400228166,2.4679926136670365,0.8173296425108101,1.4251145259046505
26,1,0.32865393161890244,4.611846616808737,4.331602573273431,3.6510008481636054,2.063963826516768,0.029254208444524643,4.596645600753453,0.323681461415965,3.0996471688131404
27,113,1.0468662035822107,1.0441008891787473,1.797593762818116,0.20198755027008186,4.959317286788919,2.718636420823718,4.597496655175389,4.1027589354272145,4.590514282523942
27,59,2.9799371920804925,4.569317745494919,1.9516106924521655,1.3762196739847399,2.1152080759936354,2.4542245714010407,2.8904087139250163,2.363393285314606,0.3752988530566509
27,127,4.5773330976477125,0.9118059331373735,3.295939806183727,0.7057189520296714,1.2947094896926747,0.9484933358995828,0.7364583653696644,1.1687176171466085,1.6086383151464005
27,183,3.9801531997375323,3.533450835509377,3.854408755093721,2.0739606802937818,2.521559881461884,3.8701982637492875,0.05874753363703966,1.179184460469365,2.2620595497163674
27,58,0.1820121236914063,3.0111421944426557,0.4611570689990807,0.6701307207563184,1.7083056787372375,2.8454748517052977,1.4504794568307078,0.26626617630152005,1.3872583054899246
27,45,3.735046999620943,3.69525784807956,0.3314353266775505,0.8828039672263055,0.43727664770615904,1.6639399905091028,3.116776667523695,4.256493492741585,0.6356654658023492
28,95,2.0853899924363875,2.5029485980813897,4.580643993029853,3.4821179327697083,3.375118623467097,3.432289336587707,1.7533663032491986,0.7792194596924035,2.8255171035431474
28,24,2.4968108093236987,4.958169327901384,1.357317175735917,1.084790636484409,0.42319298586409704,4.769529784887684,2.697756581723481,1.4872236576307247,0.8226136583785865
28,194,4.45098570541473,2.8514762168508727,0.4308230736650953,3.6777021394127867,2.06650476674656,3.9145606527336874,3.2248359523462726,2.9440038681869094,1.5588511207073292
29,111,0.6743582897373074,0.5259383589284161,1.8839054814706224,1.9600249543442005,1.5933408097570834,4.345577009493314,1.678501615081081,0.6980712660479871,3.460538079769464
29,36,0.47450016926682936,3.3815512996206443,4.681648269130874,0.4991011024697889,0.9351780378611974,0.002610789664625468,4.401762563642425,4.442452906094728,0.9735075776358154
30,172,3.794998761889112,2.7479884538739068,0.10849751329785273,1.4970305380537359,0.016216157218462146,4.071500244605868,0.4703125723989354,0.5171276731272767,0.015372845665519441
